time_s,load_N,stress_MPa
52.905000,-69.970335,-20.991101
52.910000,-85.769168,-25.730750
52.915000,-94.601597,-28.380479
52.920000,-105.461071,-31.638321
52.925000,-114.459588,-34.337876
52.930000,-123.536846,-37.061054
52.935000,-122.429589,-36.728877
52.940000,-113.022358,-33.906707
52.945000,-117.168002,-35.150401
52.950000,-122.138254,-36.641476
52.955000,-117.972341,-35.391702
52.960000,-93.194122,-27.958237
52.965000,-91.734850,-27.520455
52.970000,-72.992694,-21.897808
52.975000,-43.758375,-13.127513
52.980000,-19.970892,-5.991268
52.985000,-7.521067,-2.256320
52.990000,24.071884,7.221565
52.995000,40.665350,12.199605
53.000000,81.836073,24.550822
53.005000,111.260979,33.378294
53.010000,131.214694,39.364408
53.015000,164.772625,49.431787
53.020000,206.295124,61.888537
53.025000,228.221686,68.466506
53.030000,234.037368,70.211210
53.035000,272.935572,81.880672
53.040000,277.736652,83.320996
53.045000,270.150908,81.045273
53.050000,274.448898,82.334669
53.055000,288.873541,86.662062
53.060000,270.995252,81.298576
53.065000,269.832896,80.949869
53.070000,268.623839,80.587152
53.075000,261.983536,78.595061
53.080000,254.444704,76.333411
53.085000,249.471636,74.841491
53.090000,249.142234,74.742670
53.095000,249.251654,74.775496
53.100000,220.664721,66.199416
53.105000,194.430562,58.329169
53.110000,174.456730,52.337019
53.115000,148.723738,44.617121
53.120000,120.010677,36.003203
53.125000,92.879822,27.863947
53.130000,84.293813,25.288144
53.135000,61.666140,18.499842
53.140000,29.853392,8.956018
53.145000,30.157447,9.047234
53.150000,8.564522,2.569357
53.155000,-15.683069,-4.704921
53.160000,-46.925466,-14.077640
53.165000,-62.881286,-18.864386
53.170000,-86.246306,-25.873892
53.175000,-75.143589,-22.543077
53.180000,-92.418250,-27.725475
53.185000,-72.972165,-21.891650
53.190000,-62.959829,-18.887949
53.195000,-64.580953,-19.374286
53.200000,-46.239099,-13.871730
53.205000,-25.424020,-7.627206
53.210000,-26.366532,-7.909960
53.215000,-13.449293,-4.034788
53.220000,-9.475472,-2.842642
53.225000,3.558725,1.067618
53.230000,34.005951,10.201785
53.235000,61.806793,18.542038
53.240000,88.360416,26.508125
53.245000,133.902294,40.170688
53.250000,163.169543,48.950863
53.255000,176.143418,52.843025
53.260000,194.592041,58.377612
53.265000,197.782826,59.334848
53.270000,214.780010,64.434003
53.275000,208.252006,62.475602
53.280000,232.368944,69.710683
53.285000,264.697998,79.409399
53.290000,293.699808,88.109942
53.295000,301.577527,90.473258
53.300000,334.690533,100.407160
53.305000,341.847339,102.554202
53.310000,344.659565,103.397869
53.315000,357.269131,107.180739
53.320000,352.284111,105.685233
53.325000,329.751847,98.925554
53.330000,343.857936,103.157381
53.335000,329.670606,98.901182
53.340000,299.611968,89.883590
53.345000,292.196546,87.658964
53.350000,276.844308,83.053292
53.355000,226.067578,67.820274
53.360000,202.404087,60.721226
53.365000,188.064323,56.419297
53.370000,166.504436,49.951331
53.375000,151.721757,45.516527
53.380000,123.627457,37.088237
53.385000,91.128757,27.338627
53.390000,75.032717,22.509815
53.395000,49.896469,14.968941
53.400000,35.399337,10.619801
53.405000,33.948962,10.184689
53.410000,18.584191,5.575257
53.415000,2.858929,0.857679
53.420000,-12.807889,-3.842367
53.425000,-28.817707,-8.645312
53.430000,-26.332120,-7.899636
53.435000,0.641546,0.192464
53.440000,-3.238802,-0.971641
53.445000,15.094612,4.528384
53.450000,22.779348,6.833804
53.455000,29.517726,8.855318
53.460000,4.321582,1.296475
53.465000,17.553916,5.266175
53.470000,32.490349,9.747105
53.475000,54.325774,16.297732
53.480000,63.909346,19.172804
53.485000,115.509952,34.652986
53.490000,152.762132,45.828639
53.495000,176.697615,53.009284
53.500000,197.111079,59.133324
53.505000,226.520095,67.956029
53.510000,246.617216,73.985165
53.515000,272.196692,81.659008
53.520000,307.744132,92.323240
53.525000,328.013092,98.403928
53.530000,343.708481,103.112544
53.535000,354.293317,106.287995
53.540000,368.496684,110.549005
53.545000,371.130750,111.339225
53.550000,387.739661,116.321898
53.555000,406.630836,121.989251
53.560000,420.420761,126.126228
53.565000,412.344335,123.703301
53.570000,399.846285,119.953886
53.575000,387.086236,116.125871
53.580000,375.893288,112.767986
53.585000,364.936960,109.481088
53.590000,349.149055,104.744716
53.595000,338.093019,101.427906
53.600000,336.045154,100.813546
53.605000,310.996965,93.299089
53.610000,287.852618,86.355785
53.615000,265.368930,79.610679
53.620000,238.032619,71.409786
53.625000,190.248561,57.074568
53.630000,165.567210,49.670163
53.635000,133.294290,39.988287
53.640000,119.924872,35.977462
53.645000,95.775187,28.732556
53.650000,84.574645,25.372393
53.655000,75.929098,22.778730
53.660000,65.472221,19.641666
53.665000,48.729739,14.618922
53.670000,53.805516,16.141655
53.675000,35.255194,10.576558
53.680000,21.168790,6.350637
53.685000,11.971690,3.591507
53.690000,19.847167,5.954150
53.695000,16.070185,4.821056
53.700000,40.851479,12.255444
53.705000,68.238920,20.471676
53.710000,86.156096,25.846829
53.715000,91.336514,27.400954
53.720000,113.678440,34.103532
53.725000,127.619162,38.285748
53.730000,146.017659,43.805298
53.735000,179.159768,53.747930
53.740000,211.442569,63.432771
53.745000,233.978998,70.193699
53.750000,259.231807,77.769542
53.755000,271.932551,81.579765
53.760000,287.730135,86.319040
53.765000,290.800833,87.240250
53.770000,316.861198,95.058359
53.775000,348.264106,104.479232
53.780000,371.187536,111.356261
53.785000,388.061819,116.418546
53.790000,417.271034,125.181310
53.795000,428.975143,128.692543
53.800000,434.974599,130.492380
53.805000,456.665367,136.999610
53.810000,457.588317,137.276495
53.815000,460.948932,138.284680
53.820000,462.272478,138.681743
53.825000,454.674451,136.402335
53.830000,429.539394,128.861818
53.835000,416.737568,125.021270
53.840000,394.830974,118.449292
53.845000,378.407067,113.522120
53.850000,370.866640,111.259992
53.855000,346.864155,104.059247
53.860000,336.926443,101.077933
53.865000,322.705823,96.811747
53.870000,301.084071,90.325221
53.875000,266.785887,80.035766
53.880000,251.232114,75.369634
53.885000,230.566283,69.169885
53.890000,193.569460,58.070838
53.895000,163.586953,49.076086
53.900000,126.621984,37.986595
53.905000,88.220460,26.466138
53.910000,57.615292,17.284588
53.915000,40.336566,12.100970
53.920000,32.473327,9.741998
53.925000,46.094450,13.828335
53.930000,53.852747,16.155824
53.935000,56.736148,17.020844
53.940000,67.794858,20.338457
53.945000,65.175173,19.552552
53.950000,64.913044,19.473913
53.955000,79.911039,23.973312
53.960000,89.822226,26.946668
53.965000,100.533513,30.160054
53.970000,116.044302,34.813291
53.975000,141.179421,42.353826
53.980000,156.537933,46.961380
53.985000,195.106273,58.531882
53.990000,223.771349,67.131405
53.995000,264.058540,79.217562
54.000000,273.354939,82.006482
54.005000,296.555380,88.966614
54.010000,313.691397,94.107419
54.015000,343.798465,103.139540
54.020000,354.520885,106.356265
54.025000,402.127517,120.638255
54.030000,427.951551,128.385465
54.035000,443.896806,133.169042
54.040000,450.388827,135.116648
54.045000,477.368199,143.210460
54.050000,477.308594,143.192578
54.055000,486.540245,145.962074
54.060000,474.391523,142.317457
54.065000,482.127763,144.638329
54.070000,462.071919,138.621576
54.075000,452.279311,135.683793
54.080000,447.247171,134.174151
54.085000,442.482848,132.744855
54.090000,426.705741,128.011722
54.095000,420.497128,126.149138
54.100000,399.433435,119.830030
54.105000,368.356853,110.507056
54.110000,343.261586,102.978476
54.115000,312.357101,93.707130
54.120000,270.500746,81.150224
54.125000,252.157471,75.647241
54.130000,230.654925,69.196477
54.135000,204.801561,61.440468
54.140000,186.310456,55.893137
54.145000,163.471221,49.041366
54.150000,107.947281,32.384184
54.155000,97.491272,29.247382
54.160000,99.498218,29.849465
54.165000,72.932721,21.879816
54.170000,65.432084,19.629625
54.175000,84.233847,25.270154
54.180000,65.170381,19.551114
54.185000,45.699666,13.709900
54.190000,53.373599,16.012080
54.195000,60.295990,18.088797
54.200000,60.376327,18.112898
54.205000,74.309498,22.292849
54.210000,91.327466,27.398240
54.215000,104.003757,31.201127
54.220000,123.208044,36.962413
54.225000,133.541874,40.062562
54.230000,164.516489,49.354947
54.235000,175.001174,52.500352
54.240000,204.170627,61.251188
54.245000,231.206077,69.361823
54.250000,272.750314,81.825094
54.255000,288.124869,86.437461
54.260000,336.683314,101.004994
54.265000,352.009387,105.602816
54.270000,371.235223,111.370567
54.275000,390.062709,117.018813
54.280000,403.107802,120.932341
54.285000,405.160080,121.548024
54.290000,438.992999,131.697900
54.295000,445.666563,133.699969
54.300000,449.620241,134.886072
54.305000,457.337363,137.201209
54.310000,463.235165,138.970550
54.315000,453.904468,136.171340
54.320000,454.483621,136.345086
54.325000,454.724707,136.417412
54.330000,448.428513,134.528554
54.335000,441.517582,132.455275
54.340000,436.052158,130.815647
54.345000,413.383645,124.015094
54.350000,403.856693,121.157008
54.355000,377.578343,113.273503
54.360000,355.926065,106.777820
54.365000,321.946214,96.583864
54.370000,301.235426,90.370628
54.375000,246.851888,74.055567
54.380000,237.812226,71.343668
54.385000,201.316859,60.395058
54.390000,169.388302,50.816491
54.395000,157.044772,47.113432
54.400000,151.638485,45.491545
54.405000,134.098250,40.229475
54.410000,135.882199,40.764660
54.415000,132.559137,39.767741
54.420000,113.463430,34.039029
54.425000,109.170971,32.751291
54.430000,76.692661,23.007798
54.435000,60.934185,18.280256
54.440000,55.896346,16.768904
54.445000,52.706657,15.811997
54.450000,54.317404,16.295221
54.455000,61.839876,18.551963
54.460000,79.169922,23.750977
54.465000,102.416294,30.724888
54.470000,112.434369,33.730311
54.475000,130.297718,39.089315
54.480000,174.836691,52.451007
54.485000,193.067271,57.920181
54.490000,197.830156,59.349047
54.495000,224.300279,67.290084
54.500000,254.336766,76.301030
54.505000,281.012456,84.303737
54.510000,293.021324,87.906397
54.515000,324.727812,97.418344
54.520000,348.442528,104.532758
54.525000,359.882167,107.964650
54.530000,366.374345,109.912303
54.535000,391.154357,117.346307
54.540000,399.431522,119.829457
54.545000,433.704430,130.111329
54.550000,443.207338,132.962202
54.555000,444.795508,133.438652
54.560000,456.329695,136.898908
54.565000,461.109664,138.332899
54.570000,438.836453,131.650936
54.575000,440.604368,132.181310
54.580000,423.791477,127.137443
54.585000,408.014440,122.404332
54.590000,400.529977,120.158993
54.595000,389.392106,116.817632
54.600000,360.257726,108.077318
54.605000,346.376421,103.912926
54.610000,303.239343,90.971803
54.615000,269.289959,80.786988
54.620000,240.802128,72.240638
54.625000,223.177595,66.953279
54.630000,198.434521,59.530356
54.635000,183.433848,55.030154
54.640000,153.050976,45.915293
54.645000,126.780147,38.034044
54.650000,98.864986,29.659496
54.655000,87.080383,26.124115
54.660000,72.138830,21.641649
54.665000,59.145939,17.743782
54.670000,45.640486,13.692146
54.675000,30.575025,9.172508
54.680000,11.944653,3.583396
54.685000,-9.695628,-2.908689
54.690000,-19.289121,-5.786736
54.695000,-25.700925,-7.710278
54.700000,-12.892760,-3.867828
54.705000,-3.366199,-1.009860
54.710000,26.416032,7.924810
54.715000,62.029735,18.608921
54.720000,79.452099,23.835630
54.725000,103.180879,30.954264
54.730000,127.061365,38.118409
54.735000,141.978280,42.593484
54.740000,167.446449,50.233935
54.745000,188.080035,56.424010
54.750000,194.172210,58.251663
54.755000,213.534512,64.060354
54.760000,246.045054,73.813516
54.765000,255.611190,76.683357
54.770000,271.705047,81.511514
54.775000,298.437061,89.531118
54.780000,317.734905,95.320471
54.785000,350.807017,105.242105
54.790000,376.903589,113.071077
54.795000,405.821098,121.746329
54.800000,407.748814,122.324644
54.805000,416.308478,124.892543
54.810000,389.051065,116.715319
54.815000,378.726909,113.618073
54.820000,376.436035,112.930810
54.825000,374.577348,112.373204
54.830000,363.525664,109.057699
54.835000,356.959942,107.087982
54.840000,335.000694,100.500208
54.845000,325.951383,97.785415
54.850000,313.271260,93.981378
54.855000,286.575355,85.972606
54.860000,259.304357,77.791307
54.865000,240.234120,72.070236
54.870000,206.815728,62.044718
54.875000,182.782672,54.834802
54.880000,170.680080,51.204024
54.885000,154.607977,46.382393
54.890000,119.371676,35.811503
54.895000,107.089120,32.126736
54.900000,87.209384,26.162815
54.905000,61.665801,18.499740
54.910000,50.267888,15.080366
54.915000,31.468417,9.440525
54.920000,-0.729545,-0.218863
54.925000,-24.303640,-7.291092
54.930000,-28.845081,-8.653524
54.935000,-52.994623,-15.898387
54.940000,-44.907826,-13.472348
54.945000,-27.957579,-8.387274
54.950000,-13.688342,-4.106503
54.955000,-18.004725,-5.401418
54.960000,17.124856,5.137457
54.965000,22.807669,6.842301
54.970000,30.458080,9.137424
54.975000,41.766758,12.530028
54.980000,68.906074,20.671822
54.985000,73.477594,22.043278
54.990000,100.122444,30.036733
54.995000,121.764431,36.529329
55.000000,137.100175,41.130053
55.005000,161.189055,48.356716
55.010000,184.380593,55.314178
55.015000,221.006773,66.302032
55.020000,237.383866,71.215160
55.025000,262.543410,78.763023
55.030000,279.722033,83.916610
55.035000,308.038563,92.411569
55.040000,298.051473,89.415442
55.045000,313.490216,94.047065
55.050000,331.845023,99.553507
55.055000,322.601799,96.780540
55.060000,307.937491,92.381247
55.065000,328.219777,98.465933
55.070000,316.483597,94.945079
55.075000,299.141077,89.742323
55.080000,313.524333,94.057300
55.085000,299.811995,89.943598
55.090000,272.047671,81.614301
55.095000,242.009141,72.602742
55.100000,217.937194,65.381158
55.105000,172.365342,51.709603
55.110000,169.486167,50.845850
55.115000,160.893164,48.267949
55.120000,143.387836,43.016351
55.125000,141.353929,42.406179
55.130000,130.966258,39.289877
55.135000,90.248487,27.074546
55.140000,62.045086,18.613526
55.145000,51.202664,15.360799
55.150000,7.369284,2.210785
55.155000,-33.018927,-9.905678
55.160000,-57.048210,-17.114463
55.165000,-79.312826,-23.793848
55.170000,-98.309415,-29.492825
55.175000,-108.433032,-32.529909
55.180000,-94.193781,-28.258134
55.185000,-99.634681,-29.890404
55.190000,-93.630057,-28.089017
55.195000,-92.534828,-27.760449
55.200000,-80.652317,-24.195695
55.205000,-88.984763,-26.695429
55.210000,-69.605690,-20.881707
55.215000,-69.088534,-20.726560
55.220000,-62.899699,-18.869910
55.225000,-45.599610,-13.679883
55.230000,-16.994493,-5.098348
55.235000,11.307305,3.392192
55.240000,42.582159,12.774648
55.245000,72.002723,21.600817
55.250000,91.371848,27.411555
55.255000,96.241747,28.872524
55.260000,104.536369,31.360911
55.265000,135.416732,40.625020
55.270000,177.093997,53.128199
55.275000,208.163469,62.449041
55.280000,248.510773,74.553232
55.285000,278.193897,83.458169
55.290000,285.589625,85.676887
55.295000,271.093560,81.328068
55.300000,266.477675,79.943302
55.305000,278.732475,83.619742
55.310000,285.609046,85.682714
55.315000,282.722513,84.816754
55.320000,289.869106,86.960732
55.325000,286.539300,85.961790
55.330000,262.728116,78.818435
55.335000,233.085137,69.925541
55.340000,200.306679,60.092004
55.345000,185.830829,55.749249
55.350000,165.045770,49.513731
55.355000,145.544879,43.663464
55.360000,142.781714,42.834514
55.365000,137.896676,41.369003
55.370000,105.632095,31.689628
55.375000,87.854594,26.356378
55.380000,51.737878,15.521363
55.385000,20.985131,6.295539
55.390000,-6.339317,-1.901795
55.395000,-25.888421,-7.766526
55.400000,-47.995024,-14.398507
55.405000,-44.782352,-13.434705
55.410000,-74.764732,-22.429420
55.415000,-100.223578,-30.067074
55.420000,-94.877871,-28.463361
55.425000,-109.306642,-32.791993
55.430000,-116.027989,-34.808397
55.435000,-121.629711,-36.488913
55.440000,-111.599089,-33.479727
55.445000,-130.998088,-39.299426
55.450000,-120.617960,-36.185388
55.455000,-126.119109,-37.835733
55.460000,-114.714495,-34.414348
55.465000,-91.398324,-27.419497
55.470000,-67.169682,-20.150904
55.475000,-69.606859,-20.882058
55.480000,-48.783706,-14.635112
55.485000,-28.718557,-8.615567
55.490000,-27.445462,-8.233639
55.495000,-10.764768,-3.229430
55.500000,25.909120,7.772736
55.505000,52.437263,15.731179
55.510000,77.429610,23.228883
55.515000,95.563443,28.669033
55.520000,118.026469,35.407941
55.525000,149.355935,44.806781
55.530000,157.000122,47.100036
55.535000,184.770403,55.431121
55.540000,217.320535,65.196161
55.545000,229.518337,68.855501
55.550000,233.662401,70.098720
55.555000,244.214783,73.264435
55.560000,238.718864,71.615659
55.565000,226.421470,67.926441
55.570000,229.969909,68.990973
55.575000,231.607434,69.482230
55.580000,222.387094,66.716128
55.585000,222.442266,66.732680
55.590000,198.327528,59.498258
55.595000,169.913659,50.974098
55.600000,131.158310,39.347493
55.605000,128.532752,38.559826
55.610000,91.140208,27.342062
55.615000,89.930818,26.979245
55.620000,55.556320,16.666896
55.625000,38.994340,11.698302
55.630000,4.322615,1.296784
